txt_emo,txt_cond,wav_emo,lbl_full,tts_model,filename,pred_emo,slm
happy,implicit,neutral,neutral_proxy_happy,COSY,03_happy_implicit_neutral_0012_COSY.wav,happy,desta2
sad,explicit,angry,angry_proxy_sad,COSY,10_sad_explicit_angry_0013_COSY.wav,sad,desta2
sad,explicit,angry,angry_proxy_sad,COSY,13_sad_explicit_angry_0012_COSY.wav,happy,desta2
happy,explicit,angry,angry_proxy_happy,COSY,12_happy_explicit_angry_0016_COSY.wav,happy,desta2
sad,implicit,sad,sad_cong,COSY,02_sad_implicit_sad_0011_COSY.wav,sad,desta2
happy,implicit,neutral,neutral_proxy_happy,COSY,05_happy_implicit_neutral_0014_COSY.wav,happy,desta2
sad,implicit,neutral,neutral_proxy_sad,COSY,06_sad_implicit_neutral_0011_COSY.wav,angry,desta2
angry,explicit,happy,happy_proxy_angry,COSY,04_angry_explicit_happy_0015_COSY.wav,angry,desta2
sad,implicit,angry,angry_proxy_sad,COSY,04_sad_implicit_angry_0017_COSY.wav,sad,desta2
sad,explicit,sad,sad_cong,COSY,09_sad_explicit_sad_0017_COSY.wav,sad,desta2
sad,implicit,neutral,neutral_proxy_sad,COSY,04_sad_implicit_neutral_0019_COSY.wav,sad,desta2
happy,explicit,angry,angry_proxy_happy,COSY,08_happy_explicit_angry_0015_COSY.wav,happy,desta2
neutral,neutral,happy,happy_proxy_neutral,COSY,05_neutral_happy_0012_COSY.wav,happy,desta2
angry,implicit,happy,happy_proxy_angry,COSY,09_angry_implicit_happy_0015_COSY.wav,angry,desta2
sad,explicit,neutral,neutral_proxy_sad,COSY,11_sad_explicit_neutral_0019_COSY.wav,happy,desta2
neutral,neutral,neutral,neutral_cong,COSY,13_neutral_neutral_0017_COSY.wav,happy,desta2
angry,implicit,sad,sad_proxy_angry,COSY,10_angry_implicit_sad_0012_COSY.wav,angry,desta2
sad,explicit,sad,sad_cong,COSY,03_sad_explicit_sad_0019_COSY.wav,sad,desta2
angry,implicit,neutral,neutral_proxy_angry,COSY,12_angry_implicit_neutral_0013_COSY.wav,angry,desta2
happy,explicit,neutral,neutral_proxy_happy,COSY,10_happy_explicit_neutral_0015_COSY.wav,happy,desta2
neutral,neutral,angry,angry_proxy_neutral,COSY,07_neutral_angry_0018_COSY.wav,happy,desta2
happy,explicit,angry,angry_proxy_happy,COSY,07_happy_explicit_angry_0019_COSY.wav,happy,desta2
neutral,neutral,neutral,neutral_cong,COSY,08_neutral_neutral_0017_COSY.wav,happy,desta2
happy,explicit,angry,angry_proxy_happy,COSY,05_happy_explicit_angry_0012_COSY.wav,happy,desta2
neutral,neutral,sad,sad_proxy_neutral,COSY,17_neutral_sad_0017_COSY.wav,neutral,desta2
happy,implicit,angry,angry_proxy_happy,COSY,08_happy_implicit_angry_0013_COSY.wav,happy,desta2
sad,explicit,angry,angry_proxy_sad,COSY,05_sad_explicit_angry_0012_COSY.wav,sad,desta2
neutral,neutral,happy,happy_proxy_neutral,COSY,03_neutral_happy_0016_COSY.wav,happy,desta2
neutral,neutral,angry,angry_proxy_neutral,COSY,10_neutral_angry_0015_COSY.wav,happy,desta2
angry,explicit,sad,sad_proxy_angry,COSY,05_angry_explicit_sad_0012_COSY.wav,angry,desta2
happy,implicit,happy,happy_cong,COSY,05_happy_implicit_happy_0020_COSY.wav,happy,desta2
sad,explicit,angry,angry_proxy_sad,COSY,02_sad_explicit_angry_0015_COSY.wav,sad,desta2
sad,implicit,sad,sad_cong,COSY,01_sad_implicit_sad_0013_COSY.wav,sad,desta2
sad,implicit,angry,angry_proxy_sad,COSY,08_sad_implicit_angry_0015_COSY.wav,sad,desta2
happy,explicit,happy,happy_cong,COSY,07_happy_explicit_happy_0013_COSY.wav,happy,desta2
sad,explicit,neutral,neutral_proxy_sad,COSY,01_sad_explicit_neutral_0014_COSY.wav,sad,desta2
happy,implicit,angry,angry_proxy_happy,COSY,07_happy_implicit_angry_0012_COSY.wav,happy,desta2
happy,implicit,sad,sad_proxy_happy,COSY,08_happy_implicit_sad_0015_COSY.wav,happy,desta2
angry,explicit,neutral,neutral_proxy_angry,COSY,05_angry_explicit_neutral_0014_COSY.wav,angry,desta2
sad,explicit,angry,angry_proxy_sad,COSY,06_sad_explicit_angry_0014_COSY.wav,sad,desta2
angry,implicit,angry,angry_cong,COSY,12_angry_implicit_angry_0013_COSY.wav,angry,desta2
angry,implicit,happy,happy_proxy_angry,COSY,04_angry_implicit_happy_0020_COSY.wav,angry,desta2
angry,implicit,sad,sad_proxy_angry,COSY,02_angry_implicit_sad_0016_COSY.wav,angry,desta2
angry,explicit,sad,sad_proxy_angry,COSY,04_angry_explicit_sad_0019_COSY.wav,angry,desta2
angry,explicit,angry,angry_cong,COSY,03_angry_explicit_angry_0020_COSY.wav,angry,desta2
angry,explicit,happy,happy_proxy_angry,COSY,13_angry_explicit_happy_0012_COSY.wav,angry,desta2
angry,explicit,neutral,neutral_proxy_angry,COSY,11_angry_explicit_neutral_0014_COSY.wav,angry,desta2
angry,explicit,angry,angry_cong,COSY,02_angry_explicit_angry_0018_COSY.wav,angry,desta2
angry,implicit,neutral,neutral_proxy_angry,COSY,03_angry_implicit_neutral_0017_COSY.wav,angry,desta2
sad,implicit,angry,angry_proxy_sad,COSY,10_sad_implicit_angry_0016_COSY.wav,happy,desta2
angry,implicit,sad,sad_proxy_angry,COSY,01_angry_implicit_sad_0013_COSY.wav,angry,desta2
sad,explicit,angry,angry_proxy_sad,COSY,01_sad_explicit_angry_0020_COSY.wav,sad,desta2
angry,explicit,happy,happy_proxy_angry,STYLE,07_angry_explicit_happy_0017_STYLE.wav,angry,desta2
happy,implicit,happy,happy_cong,STYLE,13_happy_implicit_happy_0019_STYLE.wav,happy,desta2
happy,implicit,happy,happy_cong,STYLE,10_happy_implicit_happy_0015_STYLE.wav,happy,desta2
neutral,neutral,angry,angry_proxy_neutral,STYLE,12_neutral_angry_0018_STYLE.wav,happy,desta2
sad,implicit,happy,happy_proxy_sad,STYLE,01_sad_implicit_happy_0019_STYLE.wav,sad,desta2
happy,explicit,happy,happy_cong,STYLE,12_happy_explicit_happy_0020_STYLE.wav,happy,desta2
sad,implicit,happy,happy_proxy_sad,STYLE,03_sad_implicit_happy_0015_STYLE.wav,angry,desta2
happy,implicit,angry,angry_proxy_happy,STYLE,12_happy_implicit_angry_0012_STYLE.wav,happy,desta2
angry,explicit,neutral,neutral_proxy_angry,STYLE,02_angry_explicit_neutral_0016_STYLE.wav,angry,desta2
happy,implicit,happy,happy_cong,STYLE,05_happy_implicit_happy_0016_STYLE.wav,happy,desta2
neutral,neutral,neutral,neutral_cong,STYLE,21_neutral_neutral_0013_STYLE.wav,happy,desta2
angry,implicit,angry,angry_cong,STYLE,02_angry_implicit_angry_0017_STYLE.wav,angry,desta2
angry,explicit,angry,angry_cong,STYLE,09_angry_explicit_angry_0011_STYLE.wav,angry,desta2
happy,explicit,neutral,neutral_proxy_happy,STYLE,06_happy_explicit_neutral_0015_STYLE.wav,happy,desta2
neutral,neutral,sad,sad_proxy_neutral,STYLE,09_neutral_sad_0015_STYLE.wav,happy,desta2
angry,implicit,angry,angry_cong,STYLE,04_angry_implicit_angry_0020_STYLE.wav,angry,desta2
neutral,neutral,happy,happy_proxy_neutral,STYLE,09_neutral_happy_0019_STYLE.wav,happy,desta2
happy,explicit,neutral,neutral_proxy_happy,STYLE,09_happy_explicit_neutral_0019_STYLE.wav,happy,desta2
sad,explicit,angry,angry_proxy_sad,STYLE,03_sad_explicit_angry_0016_STYLE.wav,angry,desta2
sad,implicit,neutral,neutral_proxy_sad,STYLE,06_sad_implicit_neutral_0016_STYLE.wav,sad,desta2
sad,explicit,neutral,neutral_proxy_sad,STYLE,07_sad_explicit_neutral_0013_STYLE.wav,sad,desta2
happy,implicit,neutral,neutral_proxy_happy,STYLE,02_happy_implicit_neutral_0012_STYLE.wav,happy,desta2
neutral,neutral,angry,angry_proxy_neutral,STYLE,05_neutral_angry_0011_STYLE.wav,happy,desta2
sad,implicit,sad,sad_cong,STYLE,08_sad_implicit_sad_0019_STYLE.wav,sad,desta2
angry,explicit,angry,angry_cong,STYLE,03_angry_explicit_angry_0015_STYLE.wav,angry,desta2
angry,implicit,neutral,neutral_proxy_angry,STYLE,12_angry_implicit_neutral_0020_STYLE.wav,angry,desta2
happy,explicit,happy,happy_cong,STYLE,10_happy_explicit_happy_0019_STYLE.wav,happy,desta2
sad,explicit,neutral,neutral_proxy_sad,STYLE,13_sad_explicit_neutral_0014_STYLE.wav,sad,desta2
happy,explicit,happy,happy_cong,STYLE,11_happy_explicit_happy_0011_STYLE.wav,happy,desta2
angry,explicit,sad,sad_proxy_angry,STYLE,11_angry_explicit_sad_0011_STYLE.wav,angry,desta2
angry,explicit,neutral,neutral_proxy_angry,STYLE,07_angry_explicit_neutral_0020_STYLE.wav,angry,desta2
happy,explicit,neutral,neutral_proxy_happy,STYLE,03_happy_explicit_neutral_0020_STYLE.wav,happy,desta2
neutral,neutral,sad,sad_proxy_neutral,STYLE,07_neutral_sad_0012_STYLE.wav,happy,desta2
happy,implicit,happy,happy_cong,STYLE,04_happy_implicit_happy_0019_STYLE.wav,happy,desta2
happy,explicit,happy,happy_cong,STYLE,13_happy_explicit_happy_0016_STYLE.wav,happy,desta2
happy,implicit,neutral,neutral_proxy_happy,STYLE,12_happy_implicit_neutral_0017_STYLE.wav,happy,desta2
sad,explicit,angry,angry_proxy_sad,STYLE,12_sad_explicit_angry_0020_STYLE.wav,sad,desta2
sad,explicit,angry,angry_proxy_sad,STYLE,10_sad_explicit_angry_0020_STYLE.wav,sad,desta2
neutral,neutral,happy,happy_proxy_neutral,STYLE,10_neutral_happy_0016_STYLE.wav,happy,desta2
happy,explicit,neutral,neutral_proxy_happy,STYLE,13_happy_explicit_neutral_0012_STYLE.wav,happy,desta2
angry,implicit,angry,angry_cong,STYLE,09_angry_implicit_angry_0016_STYLE.wav,angry,desta2
angry,implicit,sad,sad_proxy_angry,STYLE,10_angry_implicit_sad_0014_STYLE.wav,angry,desta2
angry,explicit,neutral,neutral_proxy_angry,STYLE,08_angry_explicit_neutral_0020_STYLE.wav,angry,desta2
sad,explicit,neutral,neutral_proxy_sad,STYLE,09_sad_explicit_neutral_0012_STYLE.wav,sad,desta2
angry,explicit,neutral,neutral_proxy_angry,STYLE,12_angry_explicit_neutral_0016_STYLE.wav,angry,desta2
happy,explicit,angry,angry_proxy_happy,STYLE,05_happy_explicit_angry_0012_STYLE.wav,happy,desta2
happy,implicit,sad,sad_proxy_happy,STYLE,09_happy_implicit_sad_0011_STYLE.wav,happy,desta2
happy,implicit,happy,happy_cong,STYLE,08_happy_implicit_happy_0020_STYLE.wav,happy,desta2
sad,implicit,neutral,neutral_proxy_sad,STYLE,07_sad_implicit_neutral_0014_STYLE.wav,sad,desta2
sad,explicit,happy,happy_proxy_sad,STYLE,13_sad_explicit_happy_0018_STYLE.wav,happy,desta2
angry,implicit,sad,sad_proxy_angry,STYLE,11_angry_implicit_sad_0016_STYLE.wav,angry,desta2
happy,explicit,angry,angry_proxy_happy,STYLE,01_happy_explicit_angry_0017_STYLE.wav,happy,desta2
angry,implicit,angry,angry_cong,STYLE,06_angry_implicit_angry_0013_STYLE.wav,angry,desta2
happy,implicit,happy,happy_cong,STYLE,06_happy_implicit_happy_0019_STYLE.wav,happy,desta2
neutral,neutral,angry,angry_proxy_neutral,STYLE,02_neutral_angry_0015_STYLE.wav,happy,desta2
happy,explicit,happy,happy_cong,STYLE,04_happy_explicit_happy_0013_STYLE.wav,happy,desta2
happy,implicit,neutral,neutral_proxy_happy,STYLE,11_happy_implicit_neutral_0013_STYLE.wav,happy,desta2
neutral,neutral,sad,sad_proxy_neutral,STYLE,26_neutral_sad_0018_STYLE.wav,happy,desta2
happy,implicit,neutral,neutral_proxy_happy,STYLE,04_happy_implicit_neutral_0015_STYLE.wav,happy,desta2
angry,implicit,happy,happy_proxy_angry,STYLE,11_angry_implicit_happy_0019_STYLE.wav,angry,desta2
angry,implicit,sad,sad_proxy_angry,STYLE,07_angry_implicit_sad_0018_STYLE.wav,angry,desta2
neutral,neutral,neutral,neutral_cong,STYLE,05_neutral_neutral_0013_STYLE.wav,neutral,desta2
neutral,neutral,happy,happy_proxy_neutral,STYLE,26_neutral_happy_0012_STYLE.wav,happy,desta2
happy,implicit,happy,happy_cong,STYLE,07_happy_implicit_happy_0012_STYLE.wav,happy,desta2
neutral,neutral,neutral,neutral_cong,STYLE,14_neutral_neutral_0016_STYLE.wav,happy,desta2
neutral,neutral,neutral,neutral_cong,STYLE,09_neutral_neutral_0012_STYLE.wav,happy,desta2
sad,implicit,happy,happy_proxy_sad,STYLE,09_sad_implicit_happy_0012_STYLE.wav,angry,desta2
angry,explicit,neutral,neutral_proxy_angry,STYLE,13_angry_explicit_neutral_0017_STYLE.wav,angry,desta2
angry,implicit,sad,sad_proxy_angry,STYLE,03_angry_implicit_sad_0019_STYLE.wav,angry,desta2
angry,explicit,neutral,neutral_proxy_angry,STYLE,05_angry_explicit_neutral_0020_STYLE.wav,angry,desta2
happy,explicit,happy,happy_cong,STYLE,06_happy_explicit_happy_0013_STYLE.wav,happy,desta2
angry,implicit,neutral,neutral_proxy_angry,STYLE,07_angry_implicit_neutral_0015_STYLE.wav,angry,desta2
happy,explicit,angry,angry_proxy_happy,STYLE,06_happy_explicit_angry_0020_STYLE.wav,happy,desta2
sad,implicit,happy,happy_proxy_sad,STYLE,10_sad_implicit_happy_0011_STYLE.wav,angry,desta2
happy,implicit,neutral,neutral_proxy_happy,STYLE,13_happy_implicit_neutral_0014_STYLE.wav,happy,desta2
happy,implicit,sad,sad_proxy_happy,STYLE,04_happy_implicit_sad_0012_STYLE.wav,happy,desta2
sad,explicit,happy,happy_proxy_sad,STYLE,06_sad_explicit_happy_0013_STYLE.wav,sad,desta2
angry,explicit,angry,angry_cong,STYLE,13_angry_explicit_angry_0018_STYLE.wav,angry,desta2
angry,explicit,sad,sad_proxy_angry,STYLE,02_angry_explicit_sad_0020_STYLE.wav,angry,desta2
neutral,neutral,sad,sad_proxy_neutral,STYLE,21_neutral_sad_0017_STYLE.wav,happy,desta2
sad,implicit,angry,angry_proxy_sad,STYLE,08_sad_implicit_angry_0013_STYLE.wav,sad,desta2
sad,implicit,neutral,neutral_proxy_sad,STYLE,01_sad_implicit_neutral_0017_STYLE.wav,sad,desta2
neutral,neutral,sad,sad_proxy_neutral,STYLE,16_neutral_sad_0014_STYLE.wav,happy,desta2
happy,explicit,happy,happy_cong,STYLE,07_happy_explicit_happy_0016_STYLE.wav,happy,desta2
neutral,neutral,happy,happy_proxy_neutral,STYLE,25_neutral_happy_0011_STYLE.wav,happy,desta2
happy,implicit,sad,sad_proxy_happy,STYLE,10_happy_implicit_sad_0012_STYLE.wav,happy,desta2
sad,implicit,angry,angry_proxy_sad,STYLE,10_sad_implicit_angry_0013_STYLE.wav,angry,desta2
angry,implicit,happy,happy_proxy_angry,STYLE,03_angry_implicit_happy_0011_STYLE.wav,angry,desta2
sad,explicit,angry,angry_proxy_sad,STYLE,07_sad_explicit_angry_0011_STYLE.wav,sad,desta2
angry,explicit,neutral,neutral_proxy_angry,STYLE,06_angry_explicit_neutral_0014_STYLE.wav,angry,desta2
happy,implicit,sad,sad_proxy_happy,STYLE,13_happy_implicit_sad_0014_STYLE.wav,happy,desta2
angry,implicit,angry,angry_cong,STYLE,11_angry_implicit_angry_0015_STYLE.wav,angry,desta2
neutral,neutral,happy,happy_proxy_neutral,STYLE,19_neutral_happy_0018_STYLE.wav,happy,desta2
neutral,neutral,neutral,neutral_cong,STYLE,26_neutral_neutral_0014_STYLE.wav,neutral,desta2
sad,implicit,happy,happy_proxy_sad,STYLE,13_sad_implicit_happy_0018_STYLE.wav,sad,desta2
neutral,neutral,angry,angry_proxy_neutral,STYLE,24_neutral_angry_0012_STYLE.wav,happy,desta2
sad,explicit,angry,angry_proxy_sad,STYLE,09_sad_explicit_angry_0012_STYLE.wav,sad,desta2
neutral,neutral,angry,angry_proxy_neutral,STYLE,11_neutral_angry_0012_STYLE.wav,angry,desta2
angry,implicit,sad,sad_proxy_angry,STYLE,01_angry_implicit_sad_0011_STYLE.wav,angry,desta2
sad,implicit,happy,happy_proxy_sad,STYLE,04_sad_implicit_happy_0011_STYLE.wav,sad,desta2
sad,explicit,neutral,neutral_proxy_sad,STYLE,05_sad_explicit_neutral_0012_STYLE.wav,sad,desta2
neutral,neutral,sad,sad_proxy_neutral,STYLE,23_neutral_sad_0014_STYLE.wav,happy,desta2
angry,implicit,sad,sad_proxy_angry,STYLE,09_angry_implicit_sad_0015_STYLE.wav,angry,desta2
sad,implicit,sad,sad_cong,STYLE,07_sad_implicit_sad_0011_STYLE.wav,sad,desta2
neutral,neutral,sad,sad_proxy_neutral,STYLE,10_neutral_sad_0017_STYLE.wav,neutral,desta2
neutral,neutral,angry,angry_proxy_neutral,STYLE,17_neutral_angry_0011_STYLE.wav,happy,desta2
neutral,neutral,sad,sad_proxy_neutral,STYLE,05_neutral_sad_0013_STYLE.wav,neutral,desta2
angry,explicit,happy,happy_proxy_angry,STYLE,02_angry_explicit_happy_0018_STYLE.wav,angry,desta2
sad,implicit,happy,happy_proxy_sad,STYLE,07_sad_implicit_happy_0013_STYLE.wav,sad,desta2
neutral,neutral,angry,angry_proxy_neutral,STYLE,16_neutral_angry_0012_STYLE.wav,happy,desta2
angry,implicit,happy,happy_proxy_angry,STYLE,01_angry_implicit_happy_0012_STYLE.wav,angry,desta2
neutral,neutral,neutral,neutral_cong,STYLE,16_neutral_neutral_0014_STYLE.wav,happy,desta2
angry,explicit,neutral,neutral_proxy_angry,STYLE,10_angry_explicit_neutral_0018_STYLE.wav,angry,desta2
sad,implicit,neutral,neutral_proxy_sad,STYLE,10_sad_implicit_neutral_0018_STYLE.wav,sad,desta2
sad,implicit,happy,happy_proxy_sad,STYLE,05_sad_implicit_happy_0020_STYLE.wav,sad,desta2
angry,explicit,sad,sad_proxy_angry,STYLE,09_angry_explicit_sad_0012_STYLE.wav,angry,desta2
neutral,neutral,happy,happy_proxy_neutral,STYLE,12_neutral_happy_0016_STYLE.wav,happy,desta2
happy,implicit,sad,sad_proxy_happy,STYLE,07_happy_implicit_sad_0017_STYLE.wav,happy,desta2
angry,implicit,sad,sad_proxy_angry,STYLE,04_angry_implicit_sad_0012_STYLE.wav,angry,desta2
neutral,neutral,angry,angry_proxy_neutral,STYLE,15_neutral_angry_0013_STYLE.wav,angry,desta2
angry,implicit,sad,sad_proxy_angry,STYLE,06_angry_implicit_sad_0017_STYLE.wav,angry,desta2
happy,explicit,sad,sad_proxy_happy,STYLE,06_happy_explicit_sad_0012_STYLE.wav,happy,desta2
sad,explicit,angry,angry_proxy_sad,STYLE,02_sad_explicit_angry_0018_STYLE.wav,sad,desta2
happy,explicit,happy,happy_cong,STYLE,09_happy_explicit_happy_0014_STYLE.wav,happy,desta2
happy,implicit,happy,happy_cong,STYLE,03_happy_implicit_happy_0019_STYLE.wav,happy,desta2
neutral,neutral,happy,happy_proxy_neutral,STYLE,24_neutral_happy_0018_STYLE.wav,happy,desta2
angry,explicit,happy,happy_proxy_angry,STYLE,05_angry_explicit_happy_0011_STYLE.wav,angry,desta2
angry,explicit,angry,angry_cong,STYLE,10_angry_explicit_angry_0015_STYLE.wav,angry,desta2
sad,implicit,sad,sad_cong,STYLE,02_sad_implicit_sad_0014_STYLE.wav,sad,desta2
angry,explicit,sad,sad_proxy_angry,STYLE,12_angry_explicit_sad_0015_STYLE.wav,angry,desta2
neutral,neutral,sad,sad_proxy_neutral,STYLE,03_neutral_sad_0016_STYLE.wav,sad,desta2
angry,explicit,angry,angry_cong,STYLE,01_angry_explicit_angry_0011_STYLE.wav,angry,desta2
neutral,neutral,angry,angry_proxy_neutral,STYLE,26_neutral_angry_0013_STYLE.wav,angry,desta2
happy,explicit,angry,angry_proxy_happy,STYLE,03_happy_explicit_angry_0018_STYLE.wav,happy,desta2
happy,implicit,sad,sad_proxy_happy,STYLE,12_happy_implicit_sad_0019_STYLE.wav,happy,desta2
angry,implicit,sad,sad_proxy_angry,STYLE,08_angry_implicit_sad_0019_STYLE.wav,angry,desta2
neutral,neutral,angry,angry_proxy_neutral,STYLE,08_neutral_angry_0018_STYLE.wav,happy,desta2
sad,implicit,happy,happy_proxy_sad,STYLE,11_sad_implicit_happy_0019_STYLE.wav,angry,desta2
neutral,neutral,angry,angry_proxy_neutral,STYLE,04_neutral_angry_0012_STYLE.wav,angry,desta2
sad,implicit,neutral,neutral_proxy_sad,STYLE,03_sad_implicit_neutral_0016_STYLE.wav,sad,desta2
sad,implicit,sad,sad_cong,STYLE,06_sad_implicit_sad_0018_STYLE.wav,sad,desta2
happy,explicit,angry,angry_proxy_happy,STYLE,11_happy_explicit_angry_0019_STYLE.wav,happy,desta2
neutral,neutral,angry,angry_proxy_neutral,STYLE,18_neutral_angry_0017_STYLE.wav,happy,desta2
sad,explicit,neutral,neutral_proxy_sad,STYLE,01_sad_explicit_neutral_0020_STYLE.wav,sad,desta2
sad,explicit,happy,happy_proxy_sad,STYLE,04_sad_explicit_happy_0016_STYLE.wav,sad,desta2
angry,implicit,angry,angry_cong,STYLE,01_angry_implicit_angry_0019_STYLE.wav,angry,desta2
happy,implicit,happy,happy_cong,STYLE,12_happy_implicit_happy_0019_STYLE.wav,happy,desta2
angry,explicit,angry,angry_cong,STYLE,11_angry_explicit_angry_0018_STYLE.wav,angry,desta2
sad,implicit,angry,angry_proxy_sad,STYLE,05_sad_implicit_angry_0011_STYLE.wav,sad,desta2
sad,explicit,sad,sad_cong,STYLE,09_sad_explicit_sad_0014_STYLE.wav,sad,desta2
sad,explicit,neutral,neutral_proxy_sad,STYLE,06_sad_explicit_neutral_0016_STYLE.wav,sad,desta2
happy,implicit,sad,sad_proxy_happy,STYLE,03_happy_implicit_sad_0012_STYLE.wav,happy,desta2
happy,explicit,sad,sad_proxy_happy,STYLE,08_happy_explicit_sad_0016_STYLE.wav,happy,desta2
neutral,neutral,sad,sad_proxy_neutral,STYLE,15_neutral_sad_0012_STYLE.wav,happy,desta2
happy,implicit,neutral,neutral_proxy_happy,STYLE,01_happy_implicit_neutral_0014_STYLE.wav,happy,desta2
sad,implicit,happy,happy_proxy_sad,STYLE,02_sad_implicit_happy_0015_STYLE.wav,sad,desta2
angry,implicit,happy,happy_proxy_angry,STYLE,08_angry_implicit_happy_0015_STYLE.wav,angry,desta2
neutral,neutral,neutral,neutral_cong,STYLE,17_neutral_neutral_0011_STYLE.wav,neutral,desta2
happy,explicit,sad,sad_proxy_happy,STYLE,10_happy_explicit_sad_0011_STYLE.wav,happy,desta2
angry,explicit,angry,angry_cong,STYLE,02_angry_explicit_angry_0014_STYLE.wav,angry,desta2
neutral,neutral,neutral,neutral_cong,STYLE,06_neutral_neutral_0016_STYLE.wav,happy,desta2
neutral,neutral,angry,angry_proxy_neutral,STYLE,25_neutral_angry_0014_STYLE.wav,angry,desta2
happy,implicit,angry,angry_proxy_happy,STYLE,07_happy_implicit_angry_0018_STYLE.wav,happy,desta2
neutral,neutral,happy,happy_proxy_neutral,STYLE,21_neutral_happy_0020_STYLE.wav,happy,desta2
sad,implicit,neutral,neutral_proxy_sad,STYLE,11_sad_implicit_neutral_0015_STYLE.wav,sad,desta2
sad,explicit,happy,happy_proxy_sad,STYLE,02_sad_explicit_happy_0018_STYLE.wav,sad,desta2
angry,explicit,neutral,neutral_proxy_angry,STYLE,03_angry_explicit_neutral_0020_STYLE.wav,angry,desta2
angry,implicit,angry,angry_cong,STYLE,12_angry_implicit_angry_0020_STYLE.wav,angry,desta2
happy,explicit,sad,sad_proxy_happy,STYLE,05_happy_explicit_sad_0019_STYLE.wav,happy,desta2
neutral,neutral,sad,sad_proxy_neutral,STYLE,18_neutral_sad_0015_STYLE.wav,happy,desta2
angry,implicit,neutral,neutral_proxy_angry,STYLE,10_angry_implicit_neutral_0011_STYLE.wav,angry,desta2
neutral,neutral,angry,angry_proxy_neutral,STYLE,23_neutral_angry_0011_STYLE.wav,happy,desta2
happy,explicit,neutral,neutral_proxy_happy,STYLE,10_happy_explicit_neutral_0015_STYLE.wav,happy,desta2
neutral,neutral,angry,angry_proxy_neutral,STYLE,09_neutral_angry_0013_STYLE.wav,angry,desta2
angry,implicit,angry,angry_cong,STYLE,08_angry_implicit_angry_0012_STYLE.wav,angry,desta2
angry,implicit,angry,angry_cong,STYLE,03_angry_implicit_angry_0014_STYLE.wav,angry,desta2
neutral,neutral,sad,sad_proxy_neutral,STYLE,25_neutral_sad_0020_STYLE.wav,angry,desta2
