txt_emo,txt_cond,wav_emo,tts_model,filename,pred_emo,slm
happy,explicit,happy,COSY,07_happy_explicit_happy_0013_COSY.wav,happy,desta2
sad,explicit,neutral,COSY,01_sad_explicit_neutral_0014_COSY.wav,sad,desta2
happy,implicit,angry,COSY,07_happy_implicit_angry_0012_COSY.wav,happy,desta2
happy,implicit,sad,COSY,08_happy_implicit_sad_0015_COSY.wav,happy,desta2
angry,explicit,neutral,COSY,05_angry_explicit_neutral_0014_COSY.wav,angry,desta2
sad,explicit,angry,COSY,06_sad_explicit_angry_0014_COSY.wav,sad,desta2
angry,implicit,angry,COSY,12_angry_implicit_angry_0013_COSY.wav,angry,desta2
angry,implicit,happy,COSY,04_angry_implicit_happy_0020_COSY.wav,angry,desta2
angry,implicit,sad,COSY,02_angry_implicit_sad_0016_COSY.wav,angry,desta2
angry,explicit,sad,COSY,04_angry_explicit_sad_0019_COSY.wav,angry,desta2
angry,explicit,angry,COSY,03_angry_explicit_angry_0020_COSY.wav,angry,desta2
angry,explicit,happy,COSY,13_angry_explicit_happy_0012_COSY.wav,angry,desta2
angry,explicit,neutral,COSY,11_angry_explicit_neutral_0014_COSY.wav,angry,desta2
angry,explicit,angry,COSY,02_angry_explicit_angry_0018_COSY.wav,angry,desta2
angry,implicit,neutral,COSY,03_angry_implicit_neutral_0017_COSY.wav,angry,desta2
sad,implicit,angry,COSY,10_sad_implicit_angry_0016_COSY.wav,happy,desta2
angry,implicit,sad,COSY,01_angry_implicit_sad_0013_COSY.wav,angry,desta2
sad,explicit,angry,COSY,01_sad_explicit_angry_0020_COSY.wav,sad,desta2
angry,explicit,happy,STYLE,07_angry_explicit_happy_0017_STYLE.wav,angry,desta2
happy,implicit,happy,STYLE,13_happy_implicit_happy_0019_STYLE.wav,happy,desta2
happy,implicit,happy,STYLE,10_happy_implicit_happy_0015_STYLE.wav,happy,desta2
neutral,neutral,angry,STYLE,12_neutral_angry_0018_STYLE.wav,happy,desta2
sad,implicit,happy,STYLE,01_sad_implicit_happy_0019_STYLE.wav,sad,desta2
happy,explicit,happy,STYLE,12_happy_explicit_happy_0020_STYLE.wav,happy,desta2
sad,implicit,happy,STYLE,03_sad_implicit_happy_0015_STYLE.wav,angry,desta2
happy,implicit,angry,STYLE,12_happy_implicit_angry_0012_STYLE.wav,happy,desta2
angry,explicit,neutral,STYLE,02_angry_explicit_neutral_0016_STYLE.wav,angry,desta2
happy,implicit,happy,STYLE,05_happy_implicit_happy_0016_STYLE.wav,happy,desta2
neutral,neutral,neutral,STYLE,21_neutral_neutral_0013_STYLE.wav,happy,desta2
angry,implicit,angry,STYLE,02_angry_implicit_angry_0017_STYLE.wav,angry,desta2
angry,explicit,angry,STYLE,09_angry_explicit_angry_0011_STYLE.wav,angry,desta2
happy,explicit,neutral,STYLE,06_happy_explicit_neutral_0015_STYLE.wav,happy,desta2
neutral,neutral,sad,STYLE,09_neutral_sad_0015_STYLE.wav,happy,desta2
angry,implicit,angry,STYLE,04_angry_implicit_angry_0020_STYLE.wav,angry,desta2
neutral,neutral,happy,STYLE,09_neutral_happy_0019_STYLE.wav,happy,desta2
happy,explicit,neutral,STYLE,09_happy_explicit_neutral_0019_STYLE.wav,happy,desta2
sad,explicit,angry,STYLE,03_sad_explicit_angry_0016_STYLE.wav,angry,desta2
sad,implicit,neutral,STYLE,06_sad_implicit_neutral_0016_STYLE.wav,sad,desta2
sad,explicit,neutral,STYLE,07_sad_explicit_neutral_0013_STYLE.wav,sad,desta2
happy,implicit,neutral,STYLE,02_happy_implicit_neutral_0012_STYLE.wav,happy,desta2
neutral,neutral,angry,STYLE,05_neutral_angry_0011_STYLE.wav,happy,desta2
sad,implicit,sad,STYLE,08_sad_implicit_sad_0019_STYLE.wav,sad,desta2
angry,explicit,angry,STYLE,03_angry_explicit_angry_0015_STYLE.wav,angry,desta2
angry,implicit,neutral,STYLE,12_angry_implicit_neutral_0020_STYLE.wav,angry,desta2
happy,explicit,happy,STYLE,10_happy_explicit_happy_0019_STYLE.wav,happy,desta2
sad,explicit,neutral,STYLE,13_sad_explicit_neutral_0014_STYLE.wav,sad,desta2
happy,explicit,happy,STYLE,11_happy_explicit_happy_0011_STYLE.wav,happy,desta2
angry,explicit,sad,STYLE,11_angry_explicit_sad_0011_STYLE.wav,angry,desta2
angry,explicit,neutral,STYLE,07_angry_explicit_neutral_0020_STYLE.wav,angry,desta2
happy,explicit,neutral,STYLE,03_happy_explicit_neutral_0020_STYLE.wav,happy,desta2
neutral,neutral,sad,STYLE,07_neutral_sad_0012_STYLE.wav,happy,desta2
happy,implicit,happy,STYLE,04_happy_implicit_happy_0019_STYLE.wav,happy,desta2
happy,explicit,happy,STYLE,13_happy_explicit_happy_0016_STYLE.wav,happy,desta2
happy,implicit,neutral,STYLE,12_happy_implicit_neutral_0017_STYLE.wav,happy,desta2
sad,explicit,angry,STYLE,12_sad_explicit_angry_0020_STYLE.wav,sad,desta2
sad,explicit,angry,STYLE,10_sad_explicit_angry_0020_STYLE.wav,sad,desta2
neutral,neutral,happy,STYLE,10_neutral_happy_0016_STYLE.wav,happy,desta2
happy,explicit,neutral,STYLE,13_happy_explicit_neutral_0012_STYLE.wav,happy,desta2
angry,implicit,angry,STYLE,09_angry_implicit_angry_0016_STYLE.wav,angry,desta2
angry,implicit,sad,STYLE,10_angry_implicit_sad_0014_STYLE.wav,angry,desta2
angry,explicit,neutral,STYLE,08_angry_explicit_neutral_0020_STYLE.wav,angry,desta2
sad,explicit,neutral,STYLE,09_sad_explicit_neutral_0012_STYLE.wav,sad,desta2
angry,explicit,neutral,STYLE,12_angry_explicit_neutral_0016_STYLE.wav,angry,desta2
happy,explicit,angry,STYLE,05_happy_explicit_angry_0012_STYLE.wav,happy,desta2
happy,implicit,sad,STYLE,09_happy_implicit_sad_0011_STYLE.wav,happy,desta2
happy,implicit,happy,STYLE,08_happy_implicit_happy_0020_STYLE.wav,happy,desta2
sad,implicit,neutral,STYLE,07_sad_implicit_neutral_0014_STYLE.wav,sad,desta2
sad,explicit,happy,STYLE,13_sad_explicit_happy_0018_STYLE.wav,happy,desta2
angry,implicit,sad,STYLE,11_angry_implicit_sad_0016_STYLE.wav,angry,desta2
happy,explicit,angry,STYLE,01_happy_explicit_angry_0017_STYLE.wav,happy,desta2
angry,implicit,angry,STYLE,06_angry_implicit_angry_0013_STYLE.wav,angry,desta2
happy,implicit,happy,STYLE,06_happy_implicit_happy_0019_STYLE.wav,happy,desta2
neutral,neutral,angry,STYLE,02_neutral_angry_0015_STYLE.wav,happy,desta2
happy,explicit,happy,STYLE,04_happy_explicit_happy_0013_STYLE.wav,happy,desta2
happy,implicit,neutral,STYLE,11_happy_implicit_neutral_0013_STYLE.wav,happy,desta2
neutral,neutral,sad,STYLE,26_neutral_sad_0018_STYLE.wav,happy,desta2
happy,implicit,neutral,STYLE,04_happy_implicit_neutral_0015_STYLE.wav,happy,desta2
angry,implicit,happy,STYLE,11_angry_implicit_happy_0019_STYLE.wav,angry,desta2
angry,implicit,sad,STYLE,07_angry_implicit_sad_0018_STYLE.wav,angry,desta2
neutral,neutral,neutral,STYLE,05_neutral_neutral_0013_STYLE.wav,neutral,desta2
neutral,neutral,happy,STYLE,26_neutral_happy_0012_STYLE.wav,happy,desta2
happy,implicit,happy,STYLE,07_happy_implicit_happy_0012_STYLE.wav,happy,desta2
neutral,neutral,neutral,STYLE,14_neutral_neutral_0016_STYLE.wav,happy,desta2
neutral,neutral,neutral,STYLE,09_neutral_neutral_0012_STYLE.wav,happy,desta2
sad,implicit,happy,STYLE,09_sad_implicit_happy_0012_STYLE.wav,angry,desta2
angry,explicit,neutral,STYLE,13_angry_explicit_neutral_0017_STYLE.wav,angry,desta2
angry,implicit,sad,STYLE,03_angry_implicit_sad_0019_STYLE.wav,angry,desta2
angry,explicit,neutral,STYLE,05_angry_explicit_neutral_0020_STYLE.wav,angry,desta2
happy,explicit,happy,STYLE,06_happy_explicit_happy_0013_STYLE.wav,happy,desta2
angry,implicit,neutral,STYLE,07_angry_implicit_neutral_0015_STYLE.wav,angry,desta2
happy,explicit,angry,STYLE,06_happy_explicit_angry_0020_STYLE.wav,happy,desta2
sad,implicit,happy,STYLE,10_sad_implicit_happy_0011_STYLE.wav,angry,desta2
happy,implicit,neutral,STYLE,13_happy_implicit_neutral_0014_STYLE.wav,happy,desta2
happy,implicit,sad,STYLE,04_happy_implicit_sad_0012_STYLE.wav,happy,desta2
sad,explicit,happy,STYLE,06_sad_explicit_happy_0013_STYLE.wav,sad,desta2
angry,explicit,angry,STYLE,13_angry_explicit_angry_0018_STYLE.wav,angry,desta2
angry,explicit,sad,STYLE,02_angry_explicit_sad_0020_STYLE.wav,angry,desta2
neutral,neutral,sad,STYLE,21_neutral_sad_0017_STYLE.wav,happy,desta2
sad,implicit,angry,STYLE,08_sad_implicit_angry_0013_STYLE.wav,sad,desta2
sad,implicit,neutral,STYLE,01_sad_implicit_neutral_0017_STYLE.wav,sad,desta2
neutral,neutral,sad,STYLE,16_neutral_sad_0014_STYLE.wav,happy,desta2
happy,explicit,happy,STYLE,07_happy_explicit_happy_0016_STYLE.wav,happy,desta2
neutral,neutral,happy,STYLE,25_neutral_happy_0011_STYLE.wav,happy,desta2
happy,implicit,sad,STYLE,10_happy_implicit_sad_0012_STYLE.wav,happy,desta2
sad,implicit,angry,STYLE,10_sad_implicit_angry_0013_STYLE.wav,angry,desta2
angry,implicit,happy,STYLE,03_angry_implicit_happy_0011_STYLE.wav,angry,desta2
sad,explicit,angry,STYLE,07_sad_explicit_angry_0011_STYLE.wav,sad,desta2
angry,explicit,neutral,STYLE,06_angry_explicit_neutral_0014_STYLE.wav,angry,desta2
happy,implicit,sad,STYLE,13_happy_implicit_sad_0014_STYLE.wav,happy,desta2
angry,implicit,angry,STYLE,11_angry_implicit_angry_0015_STYLE.wav,angry,desta2
neutral,neutral,happy,STYLE,19_neutral_happy_0018_STYLE.wav,happy,desta2
neutral,neutral,neutral,STYLE,26_neutral_neutral_0014_STYLE.wav,neutral,desta2
sad,implicit,happy,STYLE,13_sad_implicit_happy_0018_STYLE.wav,sad,desta2
neutral,neutral,angry,STYLE,24_neutral_angry_0012_STYLE.wav,happy,desta2
sad,explicit,angry,STYLE,09_sad_explicit_angry_0012_STYLE.wav,sad,desta2
neutral,neutral,angry,STYLE,11_neutral_angry_0012_STYLE.wav,angry,desta2
angry,implicit,sad,STYLE,01_angry_implicit_sad_0011_STYLE.wav,angry,desta2
sad,implicit,happy,STYLE,04_sad_implicit_happy_0011_STYLE.wav,sad,desta2
sad,explicit,neutral,STYLE,05_sad_explicit_neutral_0012_STYLE.wav,sad,desta2
neutral,neutral,sad,STYLE,23_neutral_sad_0014_STYLE.wav,happy,desta2
angry,implicit,sad,STYLE,09_angry_implicit_sad_0015_STYLE.wav,angry,desta2
sad,implicit,sad,STYLE,07_sad_implicit_sad_0011_STYLE.wav,sad,desta2
neutral,neutral,sad,STYLE,10_neutral_sad_0017_STYLE.wav,neutral,desta2
neutral,neutral,angry,STYLE,17_neutral_angry_0011_STYLE.wav,happy,desta2
neutral,neutral,sad,STYLE,05_neutral_sad_0013_STYLE.wav,neutral,desta2
angry,explicit,happy,STYLE,02_angry_explicit_happy_0018_STYLE.wav,angry,desta2
sad,implicit,happy,STYLE,07_sad_implicit_happy_0013_STYLE.wav,sad,desta2
neutral,neutral,angry,STYLE,16_neutral_angry_0012_STYLE.wav,happy,desta2
angry,implicit,happy,STYLE,01_angry_implicit_happy_0012_STYLE.wav,angry,desta2
neutral,neutral,neutral,STYLE,16_neutral_neutral_0014_STYLE.wav,happy,desta2
angry,explicit,neutral,STYLE,10_angry_explicit_neutral_0018_STYLE.wav,angry,desta2
sad,implicit,neutral,STYLE,10_sad_implicit_neutral_0018_STYLE.wav,sad,desta2
sad,implicit,happy,STYLE,05_sad_implicit_happy_0020_STYLE.wav,sad,desta2
angry,explicit,sad,STYLE,09_angry_explicit_sad_0012_STYLE.wav,angry,desta2
neutral,neutral,happy,STYLE,12_neutral_happy_0016_STYLE.wav,happy,desta2
happy,implicit,sad,STYLE,07_happy_implicit_sad_0017_STYLE.wav,happy,desta2
angry,implicit,sad,STYLE,04_angry_implicit_sad_0012_STYLE.wav,angry,desta2
neutral,neutral,angry,STYLE,15_neutral_angry_0013_STYLE.wav,angry,desta2
angry,implicit,sad,STYLE,06_angry_implicit_sad_0017_STYLE.wav,angry,desta2
happy,explicit,sad,STYLE,06_happy_explicit_sad_0012_STYLE.wav,happy,desta2
sad,explicit,angry,STYLE,02_sad_explicit_angry_0018_STYLE.wav,sad,desta2
happy,explicit,happy,STYLE,09_happy_explicit_happy_0014_STYLE.wav,happy,desta2
happy,implicit,happy,STYLE,03_happy_implicit_happy_0019_STYLE.wav,happy,desta2
neutral,neutral,happy,STYLE,24_neutral_happy_0018_STYLE.wav,happy,desta2
angry,explicit,happy,STYLE,05_angry_explicit_happy_0011_STYLE.wav,angry,desta2
angry,explicit,angry,STYLE,10_angry_explicit_angry_0015_STYLE.wav,angry,desta2
sad,implicit,sad,STYLE,02_sad_implicit_sad_0014_STYLE.wav,sad,desta2
angry,explicit,sad,STYLE,12_angry_explicit_sad_0015_STYLE.wav,angry,desta2
neutral,neutral,sad,STYLE,03_neutral_sad_0016_STYLE.wav,sad,desta2
angry,explicit,angry,STYLE,01_angry_explicit_angry_0011_STYLE.wav,angry,desta2
neutral,neutral,angry,STYLE,26_neutral_angry_0013_STYLE.wav,angry,desta2
happy,explicit,angry,STYLE,03_happy_explicit_angry_0018_STYLE.wav,happy,desta2
happy,implicit,sad,STYLE,12_happy_implicit_sad_0019_STYLE.wav,happy,desta2
angry,implicit,sad,STYLE,08_angry_implicit_sad_0019_STYLE.wav,angry,desta2
neutral,neutral,angry,STYLE,08_neutral_angry_0018_STYLE.wav,happy,desta2
sad,implicit,happy,STYLE,11_sad_implicit_happy_0019_STYLE.wav,angry,desta2
neutral,neutral,angry,STYLE,04_neutral_angry_0012_STYLE.wav,angry,desta2
sad,implicit,neutral,STYLE,03_sad_implicit_neutral_0016_STYLE.wav,sad,desta2
sad,implicit,sad,STYLE,06_sad_implicit_sad_0018_STYLE.wav,sad,desta2
happy,explicit,angry,STYLE,11_happy_explicit_angry_0019_STYLE.wav,happy,desta2
neutral,neutral,angry,STYLE,18_neutral_angry_0017_STYLE.wav,happy,desta2
sad,explicit,neutral,STYLE,01_sad_explicit_neutral_0020_STYLE.wav,sad,desta2
sad,explicit,happy,STYLE,04_sad_explicit_happy_0016_STYLE.wav,sad,desta2
angry,implicit,angry,STYLE,01_angry_implicit_angry_0019_STYLE.wav,angry,desta2
happy,implicit,happy,STYLE,12_happy_implicit_happy_0019_STYLE.wav,happy,desta2
angry,explicit,angry,STYLE,11_angry_explicit_angry_0018_STYLE.wav,angry,desta2
sad,implicit,angry,STYLE,05_sad_implicit_angry_0011_STYLE.wav,sad,desta2
sad,explicit,sad,STYLE,09_sad_explicit_sad_0014_STYLE.wav,sad,desta2
sad,explicit,neutral,STYLE,06_sad_explicit_neutral_0016_STYLE.wav,sad,desta2
happy,implicit,sad,STYLE,03_happy_implicit_sad_0012_STYLE.wav,happy,desta2
happy,explicit,sad,STYLE,08_happy_explicit_sad_0016_STYLE.wav,happy,desta2
neutral,neutral,sad,STYLE,15_neutral_sad_0012_STYLE.wav,happy,desta2
happy,implicit,neutral,STYLE,01_happy_implicit_neutral_0014_STYLE.wav,happy,desta2
sad,implicit,happy,STYLE,02_sad_implicit_happy_0015_STYLE.wav,sad,desta2
angry,implicit,happy,STYLE,08_angry_implicit_happy_0015_STYLE.wav,angry,desta2
neutral,neutral,neutral,STYLE,17_neutral_neutral_0011_STYLE.wav,neutral,desta2
happy,explicit,sad,STYLE,10_happy_explicit_sad_0011_STYLE.wav,happy,desta2
angry,explicit,angry,STYLE,02_angry_explicit_angry_0014_STYLE.wav,angry,desta2
neutral,neutral,neutral,STYLE,06_neutral_neutral_0016_STYLE.wav,happy,desta2
neutral,neutral,angry,STYLE,25_neutral_angry_0014_STYLE.wav,angry,desta2
happy,implicit,angry,STYLE,07_happy_implicit_angry_0018_STYLE.wav,happy,desta2
neutral,neutral,happy,STYLE,21_neutral_happy_0020_STYLE.wav,happy,desta2
sad,implicit,neutral,STYLE,11_sad_implicit_neutral_0015_STYLE.wav,sad,desta2
sad,explicit,happy,STYLE,02_sad_explicit_happy_0018_STYLE.wav,sad,desta2
angry,explicit,neutral,STYLE,03_angry_explicit_neutral_0020_STYLE.wav,angry,desta2
angry,implicit,angry,STYLE,12_angry_implicit_angry_0020_STYLE.wav,angry,desta2
happy,explicit,sad,STYLE,05_happy_explicit_sad_0019_STYLE.wav,happy,desta2
neutral,neutral,sad,STYLE,18_neutral_sad_0015_STYLE.wav,happy,desta2
angry,implicit,neutral,STYLE,10_angry_implicit_neutral_0011_STYLE.wav,angry,desta2
neutral,neutral,angry,STYLE,23_neutral_angry_0011_STYLE.wav,happy,desta2
happy,explicit,neutral,STYLE,10_happy_explicit_neutral_0015_STYLE.wav,happy,desta2
neutral,neutral,angry,STYLE,09_neutral_angry_0013_STYLE.wav,angry,desta2
angry,implicit,angry,STYLE,08_angry_implicit_angry_0012_STYLE.wav,angry,desta2
angry,implicit,angry,STYLE,03_angry_implicit_angry_0014_STYLE.wav,angry,desta2
neutral,neutral,sad,STYLE,25_neutral_sad_0020_STYLE.wav,angry,desta2
sad,explicit,happy,STYLE,10_sad_explicit_happy_0020_STYLE.wav,sad,desta2
sad,explicit,angry,STYLE,13_sad_explicit_angry_0012_STYLE.wav,happy,desta2
happy,explicit,angry,STYLE,09_happy_explicit_angry_0020_STYLE.wav,happy,desta2
sad,explicit,neutral,STYLE,12_sad_explicit_neutral_0014_STYLE.wav,sad,desta2
sad,implicit,sad,STYLE,01_sad_implicit_sad_0020_STYLE.wav,sad,desta2
sad,explicit,sad,STYLE,10_sad_explicit_sad_0017_STYLE.wav,sad,desta2
neutral,neutral,angry,STYLE,10_neutral_angry_0017_STYLE.wav,happy,desta2
angry,explicit,sad,STYLE,03_angry_explicit_sad_0020_STYLE.wav,angry,desta2
angry,explicit,angry,STYLE,05_angry_explicit_angry_0012_STYLE.wav,angry,desta2
neutral,neutral,sad,STYLE,01_neutral_sad_0020_STYLE.wav,neutral,desta2
angry,implicit,happy,STYLE,06_angry_implicit_happy_0012_STYLE.wav,angry,desta2
angry,implicit,neutral,STYLE,05_angry_implicit_neutral_0015_STYLE.wav,angry,desta2
angry,explicit,angry,STYLE,04_angry_explicit_angry_0013_STYLE.wav,angry,desta2
happy,implicit,neutral,STYLE,08_happy_implicit_neutral_0014_STYLE.wav,happy,desta2
neutral,neutral,neutral,STYLE,13_neutral_neutral_0018_STYLE.wav,happy,desta2
happy,implicit,sad,STYLE,02_happy_implicit_sad_0012_STYLE.wav,happy,desta2
happy,explicit,happy,STYLE,08_happy_explicit_happy_0016_STYLE.wav,happy,desta2
neutral,neutral,sad,STYLE,19_neutral_sad_0014_STYLE.wav,happy,desta2
angry,explicit,sad,STYLE,08_angry_explicit_sad_0017_STYLE.wav,angry,desta2
happy,implicit,angry,STYLE,03_happy_implicit_angry_0016_STYLE.wav,happy,desta2
angry,implicit,sad,STYLE,13_angry_implicit_sad_0019_STYLE.wav,sad,desta2
neutral,neutral,happy,STYLE,18_neutral_happy_0019_STYLE.wav,happy,desta2
happy,implicit,angry,STYLE,11_happy_implicit_angry_0012_STYLE.wav,happy,desta2
sad,implicit,neutral,STYLE,02_sad_implicit_neutral_0012_STYLE.wav,sad,desta2
sad,implicit,happy,STYLE,08_sad_implicit_happy_0013_STYLE.wav,sad,desta2
happy,explicit,neutral,STYLE,02_happy_explicit_neutral_0017_STYLE.wav,happy,desta2
neutral,neutral,angry,STYLE,06_neutral_angry_0020_STYLE.wav,happy,desta2
sad,explicit,sad,STYLE,08_sad_explicit_sad_0020_STYLE.wav,sad,desta2
happy,implicit,neutral,STYLE,10_happy_implicit_neutral_0018_STYLE.wav,happy,desta2
angry,implicit,happy,STYLE,12_angry_implicit_happy_0011_STYLE.wav,angry,desta2
angry,implicit,neutral,STYLE,01_angry_implicit_neutral_0013_STYLE.wav,angry,desta2
angry,implicit,happy,STYLE,10_angry_implicit_happy_0011_STYLE.wav,angry,desta2
sad,implicit,angry,STYLE,12_sad_implicit_angry_0017_STYLE.wav,sad,desta2
neutral,neutral,neutral,STYLE,08_neutral_neutral_0011_STYLE.wav,happy,desta2
neutral,neutral,happy,STYLE,14_neutral_happy_0015_STYLE.wav,happy,desta2
angry,implicit,neutral,STYLE,13_angry_implicit_neutral_0016_STYLE.wav,sad,desta2
neutral,neutral,happy,STYLE,16_neutral_happy_0012_STYLE.wav,happy,desta2
neutral,neutral,sad,STYLE,06_neutral_sad_0017_STYLE.wav,happy,desta2
angry,explicit,sad,STYLE,05_angry_explicit_sad_0014_STYLE.wav,angry,desta2
neutral,neutral,happy,STYLE,01_neutral_happy_0014_STYLE.wav,happy,desta2
sad,implicit,angry,STYLE,11_sad_implicit_angry_0020_STYLE.wav,angry,desta2
sad,explicit,happy,STYLE,08_sad_explicit_happy_0020_STYLE.wav,sad,desta2
neutral,neutral,happy,STYLE,06_neutral_happy_0015_STYLE.wav,happy,desta2
sad,explicit,angry,STYLE,04_sad_explicit_angry_0020_STYLE.wav,sad,desta2
happy,implicit,neutral,STYLE,07_happy_implicit_neutral_0020_STYLE.wav,happy,desta2
happy,implicit,happy,STYLE,11_happy_implicit_happy_0013_STYLE.wav,happy,desta2
neutral,neutral,neutral,STYLE,22_neutral_neutral_0012_STYLE.wav,happy,desta2
neutral,neutral,happy,STYLE,11_neutral_happy_0012_STYLE.wav,happy,desta2
sad,explicit,sad,STYLE,06_sad_explicit_sad_0017_STYLE.wav,sad,desta2
angry,explicit,neutral,STYLE,11_angry_explicit_neutral_0020_STYLE.wav,angry,desta2
neutral,neutral,neutral,STYLE,24_neutral_neutral_0017_STYLE.wav,neutral,desta2
neutral,neutral,happy,STYLE,23_neutral_happy_0019_STYLE.wav,happy,desta2
happy,explicit,sad,STYLE,03_happy_explicit_sad_0014_STYLE.wav,happy,desta2
sad,implicit,sad,STYLE,11_sad_implicit_sad_0016_STYLE.wav,sad,desta2
angry,explicit,happy,STYLE,06_angry_explicit_happy_0013_STYLE.wav,angry,desta2
angry,implicit,happy,STYLE,09_angry_implicit_happy_0012_STYLE.wav,angry,desta2
angry,explicit,sad,STYLE,10_angry_explicit_sad_0019_STYLE.wav,angry,desta2
angry,explicit,happy,STYLE,11_angry_explicit_happy_0019_STYLE.wav,angry,desta2
sad,explicit,sad,STYLE,01_sad_explicit_sad_0015_STYLE.wav,sad,desta2
neutral,neutral,sad,STYLE,04_neutral_sad_0011_STYLE.wav,happy,desta2
neutral,neutral,happy,STYLE,02_neutral_happy_0011_STYLE.wav,happy,desta2
neutral,neutral,happy,STYLE,05_neutral_happy_0015_STYLE.wav,happy,desta2
sad,implicit,angry,STYLE,13_sad_implicit_angry_0011_STYLE.wav,happy,desta2
happy,explicit,neutral,STYLE,11_happy_explicit_neutral_0012_STYLE.wav,happy,desta2
happy,implicit,sad,STYLE,06_happy_implicit_sad_0015_STYLE.wav,happy,desta2
sad,explicit,neutral,STYLE,04_sad_explicit_neutral_0014_STYLE.wav,sad,desta2
angry,explicit,neutral,STYLE,09_angry_explicit_neutral_0018_STYLE.wav,angry,desta2
happy,explicit,sad,STYLE,13_happy_explicit_sad_0014_STYLE.wav,happy,desta2
happy,explicit,neutral,STYLE,12_happy_explicit_neutral_0018_STYLE.wav,happy,desta2
happy,implicit,angry,STYLE,06_happy_implicit_angry_0020_STYLE.wav,happy,desta2
angry,implicit,neutral,STYLE,04_angry_implicit_neutral_0014_STYLE.wav,angry,desta2
angry,explicit,happy,STYLE,08_angry_explicit_happy_0017_STYLE.wav,angry,desta2
happy,implicit,angry,STYLE,05_happy_implicit_angry_0019_STYLE.wav,happy,desta2
happy,implicit,angry,STYLE,10_happy_implicit_angry_0020_STYLE.wav,happy,desta2
angry,explicit,happy,STYLE,10_angry_explicit_happy_0013_STYLE.wav,angry,desta2
angry,explicit,happy,STYLE,12_angry_explicit_happy_0018_STYLE.wav,angry,desta2
happy,implicit,happy,STYLE,01_happy_implicit_happy_0014_STYLE.wav,happy,desta2
neutral,neutral,sad,STYLE,14_neutral_sad_0013_STYLE.wav,happy,desta2
angry,implicit,neutral,STYLE,08_angry_implicit_neutral_0013_STYLE.wav,angry,desta2
angry,implicit,neutral,STYLE,03_angry_implicit_neutral_0011_STYLE.wav,angry,desta2
angry,explicit,angry,STYLE,06_angry_explicit_angry_0016_STYLE.wav,angry,desta2
